Game ID,Black Player,White Player,Result,Winner,Final Board
381766,苏圣芳,崔精,白中盘胜,W,". . . . . . . . . . . . . . . . . . .
. . 2 1 1 2 2 . 1 . 1 2 2 1 1 . . . .
. . 2 1 2 1 2 2 2 1 2 2 1 2 1 . . . .
. . . 2 2 1 . 2 1 . 2 . . 2 2 1 . . .
. 2 1 2 2 1 1 2 1 . . . 2 1 2 1 . . .
. 1 . 1 2 2 1 1 1 . 2 1 2 1 . 1 . . .
. . 1 1 . . 1 . . 1 2 2 2 . 1 . . . .
. . 1 . 2 2 2 1 1 2 2 1 1 1 . . . . .
. . . 2 1 1 1 . 1 2 1 1 2 2 1 . . . .
. . 1 2 . 2 2 . 1 1 2 2 1 . . . . . .
. . 1 . . 2 1 1 . . . . . . . 1 . . .
. . . . . . 2 2 1 1 2 2 . . . . . . .
. . . . . . . . 2 2 . . . . . . . . .
. . 2 . . . . . . . . . . . . . . . .
. 2 . . . . . . . . . . . . . . 1 . .
. 1 2 2 . . . . . 2 . . 2 . . . . . .
. . 1 . . 2 . . . . . . . . . 1 . . .
. 1 . 1 . 2 . . . . . . . . . . . . .
. . . . . . . . . . . . . . . . . . ."
384684,崔哲瀚,崔精,黑中盘胜,B,". . . . . . . . . . . . . . . . . . .
. 2 . 1 . 2 . . . . . . 2 1 1 1 . . .
. 1 1 . 1 . 2 . 2 . . 2 1 2 2 1 . . .
. 1 . 2 1 . 1 1 2 2 . 2 1 . . 1 . . .
. 1 2 2 . . . . 2 1 . . 2 . . . . . .
2 2 1 . 2 . . . 2 1 . . . . . . 1 . .
. 1 2 . 2 . . . 1 1 . 2 2 . . . . . .
. 2 . . 1 2 . . . . . 1 . . . 1 1 1 .
. . 1 . 1 2 . . 1 . . 1 . . 2 1 2 2 .
1 1 . 1 . 1 2 . . . . . 1 2 . 2 . . .
2 2 2 1 1 1 2 . 1 . 1 1 . . . . . . .
. . 1 . . . . . 1 2 2 2 1 . 2 . . . .
2 1 1 2 1 2 . 2 1 1 . . . . . . . . .
2 1 2 1 1 2 . 2 2 1 2 2 . . . 2 . . .
. 2 2 2 . 2 . . 2 2 1 2 . . . . 2 2 .
. . . 2 . 2 1 1 2 1 1 . . 2 2 2 1 1 .
. 2 1 . 1 1 . 2 1 . 1 . . 2 1 1 . 1 .
. 2 1 . . . . 1 . . . . . . 2 1 1 . .
. . . . . . . . . . . . . . . . . . ."
388091,元晟溱,崔精,白胜0.5目,W,". . . . . . . . . . . . 1 . 1 1 . . .
. . . 2 1 . . . 1 2 . . 1 1 2 1 2 1 .
. . . . . . . 1 2 2 . . 2 2 2 2 1 . .
. . 2 2 1 1 . 1 1 2 . . . . . 2 1 . .
. 2 . . . . 2 . . 2 . . . . 2 2 1 . .
. 2 1 . 1 1 2 . 2 . . . . 2 . 2 1 . .
. 1 1 . . . . . . . . . . 1 2 1 1 . .
. . . . . 1 . . . 2 2 . . . 2 1 . 1 .
. . 2 2 . . . . . 1 1 2 . 1 1 2 1 1 .
. . . 1 . 2 . . . . . . 2 2 . 2 2 2 .
. . 1 . . . . . . . 1 1 2 1 . 2 . . .
. . 2 2 . . . . . . . . 1 . 1 2 . . .
. . . . . . . . . . . . 1 1 2 2 . 2 .
. . . 2 . . . 1 . 1 . . . . 1 2 2 1 .
. . 2 2 . 2 . . . . . 1 1 2 1 2 1 1 .
. 1 2 . 2 . 2 2 2 2 . . 2 1 . 1 1 . .
1 . 1 2 1 1 1 1 1 2 . . 2 . 1 1 . . .
. 1 2 1 . . . . . . . . . . . . . . .
. . . . . . . . . . . . . . . . . . ."
392715,李赫,崔精,白中盘胜,W,". . . . . 1 . . . . . . . . . . . . .
. 2 2 2 1 . 1 1 1 2 . . 2 . 1 1 . . .
. 1 1 1 2 1 1 . 1 2 2 . 2 1 . 2 1 . .
. . 2 2 2 2 1 1 . 1 1 2 2 . . 2 1 . .
. 2 . . . . 2 2 1 . 2 . . . . 2 . . .
. 1 . . . . 2 1 . . . 2 . . . 2 2 1 .
. . . . 1 2 2 1 . . 1 1 2 . 2 1 . 1 .
. . . 2 2 . 2 1 . . . . 2 2 1 1 . . .
. . 1 1 2 2 1 . . . 1 . 2 . 2 . . . .
. . 1 2 1 1 . 1 . . 1 2 2 2 1 1 . . .
. . 2 2 2 1 1 . . . . 2 1 1 1 . . . .
. . 2 . 1 1 . 1 . . 2 2 2 . . . . . .
. . . 2 1 . 2 . . . . 1 . . 1 . . . .
. . 2 1 1 1 2 . 2 2 1 . 1 . . . . . .
. . . 2 2 1 . 2 . 1 . . . . . . . . .
. . 2 2 1 1 2 1 1 . . 1 . 1 . . 1 . .
. . 1 2 . 1 2 . . . 2 . 1 . . . . . .
. . . . 2 1 2 . 2 . 2 1 . . . . . . .
. . . . . 2 . . . . . . . . . . . . ."
393206,向井千瑛,崔精,白中盘胜,W,". . . . . . . . . . . . . . . . . . .
. . . . . . 2 . . . . . 1 2 . . . . .
. . 2 . . 2 1 2 2 2 1 . 1 2 . . . . .
. 1 . 2 . 1 . 1 2 2 2 1 1 2 . 1 . 1 .
. . . . . . . . 1 2 2 1 2 1 1 . 1 . .
. . 1 . . . . . 1 1 1 2 2 2 2 2 2 1 .
. . . 1 2 . . . . . 1 1 2 . 2 . 2 1 .
. . . . 2 . . . . . 2 1 1 2 1 2 2 2 .
. . . 1 . . . . . . 2 . 1 . 1 1 1 2 .
. . . . . . . . . . 2 1 . 1 . . . . .
. . . . . . . . . . 2 2 1 1 . 2 2 . .
. . . . . . . . . 2 . . . . 2 . 2 . .
. . . 1 . . . . . 2 1 1 1 1 1 2 . 2 .
. 1 . . . . 1 . 1 2 2 . 2 2 2 1 1 . .
. 2 1 1 . . . . . 2 . 2 . 1 2 2 1 1 .
. 2 2 . 2 . 1 . . . . 1 . 1 2 1 1 . 1
. . . 2 . . . 1 . 2 . . . 1 2 2 2 1 .
. . . 2 1 1 2 1 . 2 . . . . . . 1 . 1
. . . . . . . . . . . . . . . 2 . 1 ."
394237,於之莹,崔精,白中盘胜,W,". . . . . . . . . . . . . . . . . . .
. . . 2 . . . . . . . . 1 2 2 . 2 2 .
. . . 2 1 1 . 2 . 1 . 2 1 1 2 2 1 2 .
. . . 2 . . . . . 1 . . . 1 . 1 1 2 .
. . . . . 1 . 2 . . . 2 . . . . 1 1 .
. . 2 2 1 . 2 . 1 . 2 1 1 1 2 1 2 1 .
. . 2 1 1 2 . . . . 2 . 2 1 1 . 2 1 .
. . 2 1 . . . 1 1 1 . . . . . 2 . 2 .
. . . . . 2 2 . 2 1 2 2 . 1 1 2 2 . .
. . 2 2 2 1 2 . . . 1 2 . 2 1 1 . . .
. . 2 1 1 1 2 . . 2 2 1 2 . 1 2 2 . .
. 2 . 2 . . 2 . . . 1 1 2 . . . . . .
. . 2 . 2 . . . 1 . 1 2 2 . . 2 . 2 .
. 2 1 2 1 . . . . . . 1 2 . 2 . 2 1 .
. 1 1 2 1 . 1 . . . . 1 2 . 1 . 1 . 1
. . 1 2 . 1 . . . 1 . . 1 1 . . 1 1 .
. 1 1 2 . 2 1 . 1 . . . . . . . . . .
. 2 1 1 2 2 2 . . . . . . . . . . . .
. . . . . . . . . 2 1 . . . . . . . ."
394648,王晨星,崔精,白中盘胜,W,". 1 . . . . . . . . . . . . . 1 . . .
2 2 1 . . . . . 1 . . . . . 1 2 2 2 .
. 1 2 1 1 1 . . 1 2 2 2 . 1 . 1 2 . .
. 2 2 2 1 2 1 1 1 1 1 2 . 1 . 1 2 2 .
. . . 2 1 2 . 2 1 1 1 2 1 2 . 2 1 2 .
. . 1 2 1 . . . 2 1 2 2 1 . . . 1 1 .
. . . 2 1 . 2 . . 2 . 2 . . . . 1 . .
. . . 2 . . . 2 . . . . . 1 . . . . .
. . 2 . . 2 2 1 1 . . 2 . . . . . . .
. 2 . . . . . 2 1 . . 2 1 1 . . 1 . .
. . 1 . 1 . . 2 . . 1 1 . 1 . 2 . 2 .
. . 2 2 1 . . . . . . . 1 . . . 2 . .
. 2 2 1 . . . . . . . . 2 2 2 2 1 . .
. . 1 1 . 1 . . . . 1 . 2 1 1 1 1 . .
. 1 1 2 . . . . . 1 . . 2 . . . . . .
. 1 2 . 2 2 1 . . 1 2 . . . 2 . 1 . .
. 2 2 2 1 1 . 1 . 1 2 . . . 2 1 . . .
. . 2 . 2 1 . . . . 1 2 . . 2 1 . . .
. 1 2 . 2 . . . . . . . . . . . . . ."
395861,崔精,吴侑珍,黑中盘胜,B,". . . . . . . . . . . . . 2 2 1 . . .
. 1 2 . . . 2 2 1 . . . . 2 1 . 1 . .
. 1 2 . . 1 2 1 1 1 . 1 . 2 1 . 1 1 .
. . 2 2 2 2 2 1 2 . 1 2 2 . . 1 . 2 .
1 1 1 1 1 1 2 2 . . . 2 . . . . . . .
. 2 1 2 2 1 1 . 2 1 1 2 1 2 2 2 2 . .
2 . 2 2 2 2 1 2 . 2 1 2 2 1 2 1 . . .
. 2 2 2 1 1 1 . 2 2 1 1 1 . . . . 2 .
2 . 2 1 2 1 . . . . . . . . . . 1 . .
2 2 1 1 . . . 1 . 1 . 1 . 1 . 1 2 2 .
1 1 1 . . . . . . . 2 . . . . . . . .
. 2 2 . 2 . 1 . . . . . . . . 2 . . .
. . . . 1 1 . . . . 2 . 2 . . . . 2 .
. . 1 . 1 2 1 . . . . . . . . 2 2 1 .
. . 1 2 1 2 2 1 . . . . . . . . 1 1 .
. . 1 1 2 1 2 . 1 . . 2 . 1 . 1 . . .
. . 2 2 2 . 2 . . . . . . . . . . . .
. . . . . . . . 1 . . 2 . 1 . . . . .
. . . . . . . . . . . . . . . . . . ."
396299,金多瑛,崔精,黑胜1.5目,B,". . . . . . . . . . . . . . . . . . .
. 1 1 1 1 . . . 2 . 2 2 2 . . . . 2 .
. 2 2 1 2 1 . 1 1 . 1 2 1 . . 2 2 1 2
. . . 2 2 1 . . . . 1 1 2 2 2 2 1 1 .
. 2 . . . . . . . 1 . . 1 2 1 1 . . 1
2 1 2 . 2 1 1 . 1 2 2 2 . 2 1 . 1 1 .
. 1 2 . 2 2 1 . . 1 2 1 . 2 1 1 1 . .
. 1 1 2 2 1 2 2 . 1 2 . 1 1 2 . . . .
. . 1 . . 1 . . 1 . 1 2 . . 2 . . . .
. . . . 1 . . 1 . 1 . . 2 . . . 1 . .
. . . . 1 2 . . . . . . . . 2 2 . 1 .
. . . . 1 2 . 2 . . . . 2 2 1 . . 2 2
. 1 . 1 . 1 2 . . . . . . 1 2 . 2 1 .
. 2 1 . . 1 . . . 2 . . . . 1 . 2 1 .
2 . 2 1 . . . 2 2 1 1 . . . . . . 1 .
. 2 2 . . 2 . . 1 2 1 1 . . . 1 . . .
. . . 2 . 2 . 1 2 2 2 . 1 . . . . . .
. . . . . . . . . . 2 1 2 1 . . . . .
. . . . . . . . . . . . . . . . . . ."
401871,崔精,权周利,黑中盘胜,B,". . . . . . . . . . . . . . . . . . .
. . . 1 . . . . . . . . . 2 2 . . . .
. . . . . . . 1 . . 1 . 1 1 . . 2 . .
. . . 2 . . . . . . . . . . . 1 . 2 .
. . . . . . . . 1 . . . . . . . . . .
. . 2 . . . . 1 . 1 1 2 2 2 2 . 2 . .
. . 2 1 . . . 1 1 2 2 1 1 1 2 1 . . .
. . 2 2 1 . 2 2 2 . . . . 1 2 2 1 . .
. . 2 1 1 1 2 . 1 2 2 1 2 1 2 1 . . .
. . 1 1 2 . 2 1 . 1 2 . 2 1 2 1 2 . .
. . 1 . . . 2 . 1 . 2 . 1 . 1 1 . . .
. . . . . . 1 . . 2 . . . . . 2 1 . .
. 1 2 . . . 2 1 1 . 1 . . . . . . . .
. . 1 . . 1 1 2 . . . . 1 . . . 2 1 1
. . 1 . . . 2 2 1 1 1 2 . . . . 1 1 2
. . 2 . 2 2 . . 1 2 . . . 1 1 . 1 2 2
. . 1 2 . 1 1 1 2 2 . 2 . 1 2 . 2 . .
. . 2 . . . 2 2 . . . . . 1 . 2 . 2 .
. . . . . . . . . . . . . . . . . . ."
409767,韩态熙,崔精,黑中盘胜,B,". . . . . . . . . . . . . . . . . . .
. . 1 1 1 . . . . 1 . . 2 1 . . . . .
. 2 2 1 2 1 1 . 1 2 2 2 . 2 1 . . . .
. . . 2 2 2 1 1 . 1 2 1 2 1 . 1 . 1 .
. . . . . 2 2 2 1 . 2 1 2 . 1 1 1 2 1
. . 2 . . . . . 2 . . 1 1 1 1 1 2 2 .
. . 2 1 . . . . 2 1 2 . . 2 1 2 2 . 2
. . 1 1 2 . . . 1 2 2 . . 2 1 2 1 2 .
. . . 1 . . . . . 1 2 . 2 2 2 1 1 1 2
. . . . . . . . . 1 . . 2 1 2 1 1 2 2
. . . . . . . . . . 1 . . 1 . 1 2 1 .
. . . 1 . . . . . . . . 1 1 . 1 2 2 .
. . . . . . . . . . . . . . 2 . 2 . .
. 1 1 . . . . . . 1 . . 1 . . . 2 . 2
. 2 1 . . 2 . 2 1 . . . . . 2 1 1 2 .
. . 1 2 . . 1 2 . 2 2 . 2 . . 1 . 1 2
. 2 2 . . 2 . . . 2 1 1 2 1 . 1 1 2 .
. . . . . . . . . 2 1 2 1 1 . . . 1 .
. . . . . . . . . . . . . . . . . . ."
411307,崔精,於之莹,白中盘胜,W,". . . . . . . . . . . . 2 . . . . . .
. . . . . . . 2 2 1 . 2 . 2 . . . . .
. . . 2 2 . 2 2 1 . . . 2 1 2 2 2 2 2
. . 2 . 1 2 2 1 1 1 2 2 1 1 1 1 1 1 2
. . 2 1 . 1 1 . . . 1 1 . . . . . . 1
. 2 1 2 1 . 1 . . . . . . . . . . 1 .
. . . 2 . . . . . . . . . . . . . . .
. . 2 . 1 . . . . . . . . . . . . . .
. 2 1 1 . 1 1 . . . . . . . . . . . .
. . 2 2 1 1 2 1 1 1 . . . 1 1 1 1 . .
. 2 . 2 1 . 2 1 2 . . 1 . 2 1 2 2 1 .
. . 2 1 . . . . . 2 . 1 . 2 2 . 2 . .
. . 2 . 1 . 1 . . . 2 1 2 . . 2 2 1 .
. . . 2 1 . 2 2 1 1 2 1 . . . 2 1 1 .
. . . . 2 . 2 1 2 1 2 2 2 . 2 1 . . .
. . . 2 . 2 1 1 . 1 . . . 2 1 1 1 . .
. . . . . 2 1 . . 1 2 1 . 2 1 2 1 . .
. . . . . 2 2 1 . 1 2 2 2 2 2 2 1 . .
. . . . . . . . . . . . . . 1 1 . . ."
415973,朴志恩,崔精,白中盘胜,W,". . . 2 . . . . . . . . . . . . . . .
. 2 1 2 1 . . . . . . . . . 2 . . . .
. . 2 1 . 1 . . 2 . . 2 2 . 1 2 . . .
. 2 . 2 1 . . . . . . 1 2 1 2 1 . 2 .
. . . . 1 . . 2 . . . . 1 . . . 1 2 .
. . 2 . . . 1 2 2 . . . . 1 1 1 2 2 .
. 1 . . . . . 2 1 1 1 . . . 2 2 1 . .
1 . 1 1 1 . . . . . 2 1 . . . . . . .
. 1 2 2 1 2 . 2 2 . 1 . . . 1 2 2 . .
. 2 . 2 1 . . 1 2 2 1 . . 1 1 1 1 . .
. 2 2 1 . . 1 . 1 2 2 1 1 2 2 . 1 . .
. 1 2 1 . . . 1 . 1 2 2 2 . 1 2 . . .
. 1 2 2 2 . . . 1 . . . . 2 2 2 2 . .
1 . 1 . . . . . 1 2 2 2 1 . . 1 . . .
. 1 2 2 . . . . . . 1 . 1 . . . . . .
. 2 1 2 . . . . 1 . 1 . . 1 . . 1 1 .
. 2 1 2 . 1 . . . . 2 . 1 . . . 2 . .
. 2 1 . 2 1 . . . . . . . . . . . . .
. . . . . . . . . . . . . . . . . . ."
428314,姜智洙,崔精,白中盘胜,W,". . . . . . . 1 . . . . . . . . . . .
. . . 2 2 2 2 1 2 . 2 . . . . . . . .
. . 2 1 1 1 1 1 2 . . 1 . 1 . . . . .
. . . 2 1 . . . 1 2 2 . . . . 1 . . .
. 2 2 2 . 1 . . 1 1 2 . 1 1 . . 1 1 .
. 2 1 1 . . . . 1 2 2 . 2 2 . 2 2 1 .
. 1 . . . 1 . . . 1 1 2 . . . . 2 2 .
. . . 1 . . . . 1 . 1 1 2 2 . . 1 . .
. . . 1 2 1 1 . . 2 1 2 2 2 1 . 2 1 .
. . 2 2 2 2 2 1 1 2 2 1 . 2 1 . 1 . .
. 2 . . . . . . 2 2 2 . . . . . 1 . .
. . 2 1 . 1 2 2 . 1 1 2 . 2 . . . . .
. 2 1 . 1 . . . . . 1 . . . 2 . . . .
. . 2 1 . . 1 1 1 1 . 1 1 1 1 1 . . .
. . 2 . . . . 2 2 . . 2 2 2 1 . . . .
. . . 2 . . 1 2 1 1 . 2 . . 2 1 . . .
. . . . . 2 2 . 2 1 . 2 . 2 1 1 . . .
. . . . . . . 2 . 2 . 2 2 2 1 . . . .
. . . . . . . . 2 . . . . . . . . . ."
441682,金彩瑛,崔精,白中盘胜,W,". . . . . . . . . . . . . . . . . . .
. . . 1 2 . 2 . . 1 . . . 2 . . 1 . .
. . 2 1 2 1 2 1 . . 1 1 1 2 . 1 2 . .
. . 2 2 1 2 2 1 2 . 2 2 2 . . 1 . . .
. . 2 1 1 1 1 1 . . . . . . . . 1 . .
. . 2 2 2 1 . . . . . . . 2 . . . . .
. . . 1 . 1 2 . 2 2 . . . 1 1 . . . .
. . 1 2 1 . 1 2 . 2 . . 1 . 2 2 . 2 .
. . . . 1 . 2 1 2 . . 2 1 . 2 1 2 . .
. . 1 . 2 . . . . . . . 2 1 1 1 1 2 .
. . . 2 1 . . . . . . . . . . . 2 . .
. . 1 1 2 2 . . . . . . . 2 2 . 2 1 .
. . . . . . . . . . . . 2 1 . 2 1 2 .
. . . . 2 . . . 2 . . . . . 1 1 1 1 .
. 1 . . . . 1 1 2 1 2 2 2 2 . 1 . . .
. 1 2 2 . 1 2 . 2 . 2 1 1 1 1 2 1 . .
. 2 1 2 1 2 1 1 1 2 2 1 . 2 2 . 2 1 .
. 2 1 2 . . . . . 1 1 . 1 . . 2 . 1 .
. . . . . . . . . . . . . . . . . . ."
444586,崔精,金彩瑛,黑中盘胜,B,". . . . . . . . . . . . . . . . . . .
. . . . . . . . . . . 2 2 2 1 . . . .
. . . . . 2 . . 2 . 2 . 1 2 1 . . . .
. . . 2 2 2 . . . 1 2 . 1 1 1 1 . . .
. . 2 . 1 2 1 2 . 1 2 . . 2 2 1 1 . .
. 1 1 1 . 1 2 2 . 1 1 2 1 . 1 2 . 1 .
. . . . . 1 . . . . 2 1 1 . . . 2 1 .
. . . 2 . . . 2 . 1 . 2 2 2 2 2 2 2 1
. 1 1 2 . 1 . . . . . . 1 2 1 1 2 2 1
. 2 2 . 2 1 . . . . . . . 2 . 2 1 1 .
. . . . 2 1 . . . . 1 . . 2 . 2 1 . .
. . . 2 1 1 . . . . . 2 . 1 2 1 1 . .
. 2 . 2 1 . . . . . . 1 . 1 1 2 2 2 .
. 1 . 1 2 2 . . . . . . . . . 2 1 1 .
. 1 . 1 1 1 1 . . 2 . . 2 1 1 2 . . .
. 2 2 2 2 2 1 . 1 2 . . 2 . 2 1 1 . .
. . 1 2 . 1 2 2 1 2 1 . . . 2 . . . .
. . . . 2 1 . . 1 2 . . . . 2 1 2 1 .
. . . . . . . . . . . . . . . . 1 . ."
452570,崔宰荣,崔精,黑中盘胜,B,". . 1 . . . . . . . . . . . . . . . .
. 1 1 1 . . . . . 1 2 2 . . 2 1 1 . .
. 2 1 2 1 1 . . . . 1 2 . 2 2 2 1 . .
. 2 1 2 . 2 . 1 . . 1 2 2 1 . 1 1 . .
. 2 1 2 . . . . . . 2 . 2 1 . 1 . . .
. 1 2 1 . 2 . . . . . . 2 . . 2 2 . .
. 2 2 . 1 1 1 1 . . 1 . 1 1 . 1 . . .
. . 2 . 2 2 2 . . . . . . . . . 2 . .
2 1 1 2 2 1 2 . . . . . . . . . . . .
. 2 2 1 1 1 . . . . . . . . 2 2 1 2 .
. . 2 2 1 . . . . . . . . . 1 1 2 2 .
. 1 2 1 . 1 . . . . . . . . . . 1 . .
. 2 1 . 1 . . . . . . . . . . . . . .
. 2 1 1 1 2 1 1 2 . . . . . . 1 1 2 .
. . 2 2 1 1 2 . . . . . . . . . . . .
. 2 . 2 1 2 1 1 1 2 2 . . . . 2 1 2 .
. 2 1 1 2 2 2 2 2 1 . . 1 . 1 1 2 . .
. 2 1 . 1 1 2 . 2 1 1 . . . . . . . .
. 2 2 1 . 2 2 1 1 . . . . . . . . . ."
468160,崔精,朴志恩,黑中盘胜,B,". . . . . . . . . . . . . . . . . . .
. . . . . . . . . . . . . . . 2 . . .
. . . 2 2 2 . . . . 2 2 . 1 . . . 2 .
. . 2 . 1 . . 2 . 2 1 . 2 2 1 1 . . .
. . 2 1 . . . . . . . 1 2 1 . . 2 . .
. . 1 . . . . 2 1 1 1 2 1 . 1 1 2 . .
. . . 1 . . . . . 2 1 2 . 1 . 2 . 1 .
. . . . . . . 2 . 2 2 1 . 1 . 1 1 . .
. . . 1 1 . 1 . 1 . . 1 2 1 . . . . .
. . . 1 2 . . . 1 2 2 . . . . 2 . . .
. . 1 2 . 2 . . 1 . . 1 1 . . . . . .
. . 1 2 . . . . 1 2 2 1 2 2 . . . . .
. 1 2 . . 1 1 . 1 . 2 2 1 1 2 . . . .
. 1 2 . . 2 2 . 2 2 . 2 . 1 1 2 . . .
. 1 2 2 2 1 . . 2 . . . . . . 1 1 . .
. . 1 2 . 2 1 1 1 1 2 2 . . 1 . . . .
. . 1 2 2 . 2 2 1 . 2 . 2 2 2 1 . . .
. . 1 1 2 2 2 1 1 1 2 . . 2 . 1 . . .
. . . . . . . 2 . 2 . . 2 . 2 1 . . ."
472786,李映周,崔精,白中盘胜,W,". . . . . . . . . . . . . . . . . . .
. . . . . . . . . . . 1 2 2 2 2 . . .
. . 1 1 . . . 1 1 . . 1 1 2 1 . 2 . .
. 1 . 2 . 1 . 1 2 . . 1 . 1 . 1 . . .
. 2 2 2 . . . 2 2 . . 1 2 2 1 . . . .
. 1 1 2 1 . . . . 1 . 2 . 1 . 1 1 . .
. . 2 1 2 . . . . . 2 . 2 2 1 2 1 . .
. . 2 1 . . . . . 1 2 . . . . . 2 . .
. . . 2 . . . . 1 2 . . . 2 2 2 . . .
. 2 1 . . . . . 1 2 . 2 2 1 1 1 2 2 .
. . 2 1 . . 2 . 1 2 1 1 1 . . 2 1 1 .
. . 2 . . . . . . . . . . 1 . 2 1 . .
. . . 1 1 2 2 2 2 . . . . . . 2 1 . .
. . 1 . 1 1 2 1 1 2 2 . . 2 . 2 1 . .
. . 1 1 1 2 1 1 1 1 . . . . 2 1 1 . .
. 1 1 2 2 2 2 2 1 1 . . . . 2 2 1 1 .
. 1 2 2 . 1 1 1 . . . . 1 . . . 2 2 .
1 2 . 2 . 2 2 1 . . . . . . 2 . . . .
. . 2 . . . . . . . . . . . . . . . ."
477848,吴政娥,崔精,黑中盘胜,B,". . . . . . . . . . . . 1 . . . . 2 .
. 1 . . . . . . 1 2 2 1 . 1 2 . 2 1 .
1 2 2 . . 2 1 1 2 . 2 1 1 2 . 2 1 1 .
. 1 2 2 . 1 1 2 1 1 2 1 2 . 2 2 1 . .
. 1 . . . 1 2 2 2 2 1 1 2 2 2 1 2 1 .
. . 1 . 2 1 . . . 2 . . . . . 1 2 1 .
. . . . . . 1 1 1 . . 2 . . 2 . . . .
. . 1 . 2 . 1 2 . . 1 1 . . . 1 . . .
. . . . . . . 2 . 2 2 1 . . . . . . .
. . . . . 2 . . . . 1 2 . . . . . . .
. . 1 2 . 1 1 . . . . . . . . . 1 1 .
. 1 2 2 1 2 1 2 . . . . . . . 1 2 2 .
. 2 . . . 2 2 1 1 . 1 . . . . 1 2 1 2
. . 2 . 1 . 2 2 1 . 1 . . . . 1 2 1 .
. 2 1 1 . 1 . . 2 . 2 . . . . . 2 1 2
. 2 1 2 . . . 2 . 2 . . . . 1 1 1 2 .
. . 2 1 1 1 1 . . 2 . . . . 1 2 2 2 .
. . 2 2 . . . 1 2 1 2 . . . . . . . .
. . . . . . . . . . . . . . . . . . ."
480553,向井千瑛,崔精,白中盘胜,W,". . . . . . . . . . . . . . . . . . .
1 2 2 2 . . . . . 2 1 2 . . . . 2 . .
. 1 2 1 . 2 2 2 . . . 2 . 1 . 1 2 . .
. . 1 2 2 . 1 2 1 . . . . . . 1 . 2 .
. 1 . 1 . . . 2 1 . 2 2 . . . 1 2 . .
. . 1 . . 2 2 1 . 1 . . 1 . . . 1 2 .
. 1 . . . 1 1 1 . 1 2 2 1 . 1 . 1 . .
. 1 2 1 . 2 1 . 2 2 . . . . . . . . .
. 2 1 1 1 1 2 . . 2 1 1 1 1 2 . 2 . .
. . 2 1 2 1 2 2 2 1 . 2 2 2 . . . . .
. . . 2 2 2 2 1 1 . 1 . . . . . . . .
. . 2 . . . . . . 1 . . 2 . . . 2 . .
. 1 . . . 2 1 2 . 1 . . 2 1 1 . 1 2 .
. 1 1 . 1 2 1 1 1 . . 1 2 2 1 . 2 . .
. 2 1 . 1 2 2 2 1 . 2 2 2 . . . . . .
. 2 2 2 1 . 1 1 2 2 . . . 1 1 . 1 . .
. . . 2 1 2 1 . 1 . . 1 . . . . . . .
. 2 2 1 1 1 . . . . . . . . . . . . .
. . . 2 . . . . . . . . . . . . . . ."
481244,於之莹,崔精,黑中盘胜,B,". . . . . . . . . . . . . . . . . . .
. . . . . . . . . . . . . . . 2 1 . .
. 1 1 1 1 1 2 2 . . 2 . 1 . 2 . 1 2 .
. 2 1 2 1 2 1 . . . . . . 2 . 1 . . .
. . . 2 2 2 1 1 2 . . . . . . . 1 1 .
. 1 2 . . 2 2 1 . . . 2 . 2 . 1 2 . .
. 2 . . 1 2 1 . . . . . . . . . . . .
. 2 2 2 2 1 . . 1 . . . . . . . . . .
. . 1 2 2 1 1 . 1 2 2 . . . . 2 . . .
. . 1 1 1 . . . . 1 2 . . . . . . . .
2 . . . . . 1 . . 1 2 . . . . . 1 . .
. 2 . 2 1 1 1 2 2 . . . . . . . . . .
. 2 2 2 2 2 2 1 . 2 2 . . . . . . . .
1 2 1 . 2 1 1 1 . 2 1 1 . . . 1 1 . .
1 1 . 1 1 2 1 . 2 1 2 1 . . 1 2 2 1 .
. 1 1 2 2 2 . . 1 1 2 1 2 . 1 2 1 1 .
. 1 2 . 2 2 . 1 . . 2 1 1 . 2 . 2 2 .
. 1 2 . 2 . 2 . 1 . . . . 1 2 2 . 2 .
. 1 . 2 . . . . . . . . . . . . . . ."
482067,藤泽里菜,崔精,白中盘胜,W,". . . . . . . . . . . . . 1 . . . . .
. . 1 2 . . . . . 2 1 2 1 . 1 . . 1 .
. . 1 . 2 1 2 . . . 2 . 2 1 . . . 1 2
. . 1 2 . 2 1 . . 2 2 1 . 1 . 1 . 2 .
. . . . . 2 . . . . 2 2 1 1 . 1 1 1 2
. 1 1 . 1 2 . . 2 2 1 1 2 1 2 1 2 2 .
1 . 1 . 1 . . . 2 1 1 . 2 1 1 2 . . .
. 1 2 2 . . . . . . . 1 1 2 2 2 . . .
. 2 . . . 2 . . . . . . . . . . 2 2 .
. . . . . . . . . . . . . . 2 2 1 1 .
. 2 2 1 . . . . . . . . 1 . 2 1 2 1 .
. 1 1 2 2 2 . 2 . . . 2 . . 2 1 2 2 .
. . 1 1 . . . . . . . . 1 . . 1 1 1 .
. . . . . 1 1 . 2 . . . . 2 1 . 1 . .
. . 1 . 1 . 1 . . . . . . 2 1 1 . 1 .
. 1 2 . 2 1 2 2 . . . 2 2 2 2 2 1 1 .
. 1 2 2 . 2 . . . . 2 . 2 1 1 1 2 . .
. 1 1 2 . . . . . . . 2 1 1 . . . . .
. . . . . . . . . . . . . . . . . . ."
